501,KURU KÖFTE,DRIED MEATBALLS,GETROCKNET KLOPS,СУХИЕ ФРИКАДЕЛЬКИ,0,0,0,0
678,SICAK SU,HOT  WATER,WARM WASSER,ГОРЯЧЯЯ ВОДА,0,0,0,0
679,SOĞUK SÜT,COLD MILK,KALTE MİLCH,XOЛOДHOE МОЛОКО,0,0,0,0
680,TAZE PORTAKAL SUYU,FRESH ORANGE JUICE,GEPRESST FRISCH ORENGENSAFT,СВЕЖИЙ АПЕЛЬСИНОВЫЙ СОК,0,0,0,0
681,PORTAKAL SUYU,ORANGE JUICE,ORANGENSAFT,АПЕЛЬСИНОВЫЙ СОК,0,0,0,0
682,DIET,,,,0,0,0,0
683,DİYET KAHVALTI BÜFESİ,DIET BUFFET,DIET BUFET,ДИЕТИЧЕСКИЕ  БЛЮДА,0,0,0,0
684,DİYET EKMEK ,DIET BREAD,DIET BROUD,ДИЕТИЧЕСКИЙ ХЛЕБ,0,0,0,0
685,DİYET HİNDİ JAMBONU,DIET TURKEY HAM,DIET TRUTHAHN SCHINKEN,ДИЕТИЧЕСКАЯ КОЛБАСА ИЗ ИНДЕЙКИ,0,0,0,0
686,DİYET MARGARİN,DIET MARGARINE,DIET MARGARINE,ДИЕТИЧЕСКИЙ МАРГАРИН,0,0,0,0
687,DİYET PEYNİR,DIET CHEESE,DIET KASE,ДИЕТИЧЕСКИЙ СЫР,0,0,0,0
688,DİYET REÇEL ,DIET JAM,DIET MARMELADE,ДИЕТИЧЕСКОЕ ВАPЁНЬЕ,0,0,0,0
689,DİYET YOĞURT,DIET YOGURT,DIET JOGHURT,ДИЕТИЧЕСКИЙ ЙОГУРТ,0,0,0,0
690,DİYET SÜT,DIET MILK,DIET MILCH,ДИЕТИЧЕСКОЕ МОЛОКО,0,0,0,0
691,MEYVE,,,,0,0,0,0
692,ARMUT,PEAR,BIRNEN,ГРУША,0,0,0,0
693,ÇİLEK,STRAWBERRY,ERDBEEREN,КЛУБНИКА,0,0,0,0
694,ELMA,APPLE ,APFEL,ЯБЛОКО\,0,0,0,0
695,ERİK,PLUM,PFLAUME,СЛИВА,0,0,0,0
696,GREYFURT,GRAPEFRUIT,PAMPELMUSE,ГРЕЙПФРУТ,0,0,0,0
697,İNCİR, FIG,FEIGE,ИНЖИР,0,0,0,0
698,KARPUZ,WATERMELON,WASSER MELONE,АРБУЗ,0,0,0,0
699,KAVUN,MELON,MELONE,ДЫНЯ,0,0,0,0
700,KAYISI,APRICOT,APRIKOSEN,АБРИКОС,0,0,0,0
701,MANDALİNA,TANGERINE,MANGERINE,МАНДАРИН,0,0,0,0
702,MUZ,BANANA,BANANE,БАНАН,0,0,0,0
703,PORTAKAL,ORANGE,APFELSINE,АПЕЛЬСИН,0,0,0,0
704,ŞEFTALİ,PEACH ,PFIRSICH,ПЕРСИК,0,0,0,0
705,ÜZÜM,GRAPES,TRAUBEN,ВИНОГРАД,0,0,0,0
706,YENİ DÜNYA ,LAQUAT,JAPANISCHE WOLLMISPEL,МАЛЬТИЙСКИЙ АБРИКОС,0,0,0,0
707,PASTANE,,,,0,0,0,0
708,ALASKA,BAKED ALASKA,EIS*** ALASKA***,МОРОЖЕНОЕ АЛЯСКА,0,0,0,0
709,ANANAS FLAMBE,PINEAPPLE FLAMBE,ANANAS FLAMBIERT,АНАНАС ФЛАМБЕ,0,0,0,0
710,BİRYOŞ MARMELATLI,DESSERT WITH MARMALADE,,МАРМЕЛАДОВЫЙ ДЕСЕРТ,0,0,0,0
711,ÇİKOLATA SOS,CHOCOLATE SAUCE,SCHOKOLADE SOβE,ШОКОЛАДНЫЙ СОУС,0,0,0,0
712,DONDURMA,ICE CREAM,EIS,МОРОЖЕНОЕ,0,0,0,0
713,DONUT,DOUGHNUTS,DONUT,ПОНЧИК,0,0,0,0
714,DONUT,DOUGHNUTS,DONUT,ПОНЧИК,0,0,0,0
715,DONUT ÜZÜMLÜ,DOUGHNUTS WITH RAISINS,DONUT MIT ROSINE,ПОНЧИК C ИЗЮМОМ,0,0,0,0
716,DONUT ÜZÜMLÜ,DOUGHNUTS WITH RAISINS,DONUT MIT ROSINE,ПОНЧИК C ИЗЮМОМ,0,0,0,0
717,ELMA BENYE,APPLE BENYE,APFEL  BENYE,ЯБЛОЧНОЕ БЕНЬЕ,0,0,0,0
718,İZMİR LOKMA,LOKMA - TRADITIONAL TURKISH DESSERT,LOKMA***Süβ***,ИЗМИРСКАЯ ЛОКМА,0,0,0,0
719,KÜNEFE,KUNEFE TRADITIONAL TURKISH DESSERT,KUNEFE***Süβ***,КЮНЕФЕ,0,0,0,0
720,LOKMA,LOKMA - TRADITIONAL TURKISH DESSERT,LOKMA***Süβ***,ЛОКМА,0,0,0,0
721,MANDALİNA,TANGERINE,MANGERINE,МАНДАРИН,0,0,0,0
722,MEYVE FLAMBE,FLAMBEED FRUIT,OBST FLAMBIERT,ФРУКТОВОЕ ФЛАМБЕ,0,0,0,0
723,MEYVE FLAMBE,FLAMBEED FRUIT,OBST FLAMBIERT,ФРУКТОВОЕ ФЛАМБЕ,0,0,0,0
724,MUZ FLAMBE,BANANA FLAMBE,BANANE FLAMBIERT,БАНАНОВОЕ ФЛАМБЕ,0,0,0,0
725,STRUTEL ELMALI,APPLE STRUDEL,,ЯБЛОЧНЫЙ ШТРУДЕЛЬ,0,0,0,0
726,VANİLYA SOS,VANILLA  SAUCE,VANILLE SOβE,ВАНИЛЬНЫЙ СОУС,0,0,0,0
727,VİŞNE SOS,SOUR CHERRY SAUCE,KIRSCHEN SOβE,ВИШНЕВЫЙ СОУС,0,0,0,0
728,PORTAKAL SOS,ORANGE SAUCE,APFELSINE SOβE,АПЕЛЬСИНОВЫЙ СОУС,0,0,0,0
729,KARAMEL SOS,CARAMEL SAUCE,KARAMELL-SAUCE,КАРАМЕЛЬНЫЙ СОУС,0,0,0,0
730,BAHARATLAR,SPICES,,СПЕЦИИ,0,0,0,0
731,TUZ,SALT,SALZ,СОЛЬ,0,0,0,0
732,AKBİBER,WHITE PEPPER,WEIβPFEFFER,БЕЛЫЙ ПЕРЕЦ,0,0,0,0
733,ANASON,ANISE,ANIS,АНИС,0,0,0,0
734,BİBERİYE,ROSEMARY,ROSMARIN,РОЗМАРИН,0,0,0,0
735,DEFNE,BAY LEAVES,LORBEER,ЛАВРОВЫЙ ЛИСТ,0,0,0,0
736,FESLEĞEN,BASIL,BASILIKUM,БАЗИЛИК,0,0,0,0
737,HAŞHAŞ,POPPY SEEDS,MOHN,МАК,0,0,0,0
738,HİNDİSTAN CEVİZİ,COCONUT,KOKOCNUSS,КОКОСОВЫЙ ОРЕХ,0,0,0,0
739,KARABİBER,BLACK PEPPER,SCHWARZEPFEFFER,ЧЁРНЫЙ ПЕРЕЦ,0,0,0,0
740,KARANFİL,CLOVE,GEWÜRZNELKEN,ГВОЗДИКА,0,0,0,0
741,KEKİK,THYME,THYMIAN,ТИМЬЯН,0,0,0,0
742,KİMYON,CUMIN,KREUZKÜMMEL,ТМИН,0,0,0,0
743,KİŞNİŞ,CORIANDER,KORIANDER,КОРИАНДР,0,0,0,0
744,KÖRİ,CURRY,CURRY,KAPPИ,0,0,0,0
745,NANE,MINT,PFEFFERMINZE,МЯТА,0,0,0,0
746,PUL BİBER,RED PEPPER,ROTPFEFFER,КРАСНЫЙ ПЕРЕЦ,0,0,0,0
747,SAFRAN,SAFFRON,SAFRAN,ШАФРАН,0,0,0,0
748,SUSAM,SESAME,SESAM,КУНЖУТ,0,0,0,0
749,TARÇIN,CINNAMON,ZIMT,КОРИЦА,0,0,0,0
750,TOZ BİBER,RED PEPPER,ROTPFEFFER,КРАСНЫЙ ПЕРЕЦ,0,0,0,0
751,ZENCEFİL,GINGER,INGWER,ИМБИРЬ,0,0,0,0
752,ŞEKER,SUGAR,ZUCKER,CAXAP,0,0,0,0
753,PUDRA ŞEKERİ,POWDERED SUGAR,PUDERZUCKER,САХАРНАЯ  ПУДРА,0,0,0,0
754,ANTEP FISTIĞI,PISTACHIO,PISTAZIE, ФИСТАШКИ ,0,0,0,0
755,CEVİZ,WALNUTS,WALNÜSSE,ГРЕЦКИЕ ОРЕХИ,0,0,0,0
756, FINDIK,HAZELNUTS,HAZELNÜSSE,ЛЕСНЫЕ ОРЕХИ,0,0,0,0
757,PEYNİR,,,,0,0,0,0
758,BEYAZ PEYNİR,FETA CHEESE,KÄSE,СЫР ФЕТА,0,0,0,0
759,DİL PEYNİRİ,SLICED CHEESE,ZUNGE KÄSE,"СЫР ""ЯЗЫЧОК""",0,0,0,0
760,KARPER PEYNİR,KARPER CHEESE,KARPER CHEESE,СЫР ФЕТА,0,0,0,0
761,EZİNE PEYNİR,EZİNE CHEESE,EZİNE KÄSE,СЫР ЭЗИНЕ,0,0,0,0
762,OTLU PEYNİR,CHEESE WITH HERBS,KÄSE MIT KRAUT,СЫР С ЗЕЛЕНЬЮ,0,0,0,0
763,ÖRGÜ PEYNİR,PLAITED CHEESE,GESTRICKTE KÄSE,ПЛЕТЕНЫЙ СЫР,0,0,0,0
764,TULUM PEYNİRİ,SHARP GOATS CHEESE,SCHARF ZIEGE KÄSE,козий сыр,0,0,0,0
765,URFA PEYNİRİ,CHEESE FROM URFA,CHEESE FROM URFA,СЫР ИЗ УРФЫ,0,0,0,0
766,ERZİNCAN TULUM PEYNİRİ,TRADITIONAL ERZİNCAN CHEESE,TRADITIONELLE ERZİNCAN KÄSE,ТРАДИЦИОННЫЙ ЭРЗИНДЖАНСКИЙ СЫР,0,0,0,0
767,LOR PEYNİRİ,COTTAGE CHEESE,HÜTTENKÄSE,ТВОРОГ,0,0,0,0
768,BAHARATLI PEYNİR,CHEESE WITH SPICE,GEWURTZE KÄSE,СЫР СО СПЕЦИЯМИ,0,0,0,0
769,DEREOTLU PEYNİR,CHEESE WITH DILL,KÄSE MIT DILL,СЫР С УКРОПОМ,0,0,0,0
770,OTLU PEYNİR,CHEESE WITH HERBS,HERBAL KÄSE ,СЫР С ЗЕЛЕНЬЮ,0,0,0,0
771,PARMESAN PEYNİR ,PARMESAN CHEESE,PARMESAN KÄSE ,СЫР ПАРМЕЗАН,0,0,0,0
772,KARIŞIK PİDE,TURKISH FLAT BREAD WITH MIXED TOPPING,MİX FLADENBROT,ЛЕПЕШКА МИКС,0,0,0,0
773,PATLICAN KEBAP,AUBERGINE KEBAB,KEBAB MIT AUBERGINEN, БАКЛАЖАННЫЙ КЕБАБ,0,0,0,0
774,KARİDES TAVA,PAN FRIED SHRIMP,GARNELLA GEBRATEN,ЖАРЕНЫЕ КРЕВЕТКИ,0,0,0,0
775,SOSİS TAVA,PAN FRIED SAUSAGE,WÜRSTCHEN GEBRATEN,СОСИСКИ  ЖАРЕНЫЕ,0,0,0,0
776,SOĞAN TAVA,PAN FRIED ONIONS,ZWIEBEL GEBRATEN,ЖАРЕНЫЕ ЛУКОВЫЕ КОЛЬЦА,0,0,0,0
777,KAŞAR PANE,BREADED CHEESE,KASE PANIERTE, ПАНЕ С ГОЛЛАНДСКИМ СЫРОМ,0,0,0,0
778,MADALYON KÖFTE IZGARA,GRILLED MEDALLIONS OF MEAT, MADALLION FRIKADELLE GEGRİLLTE,"КОТЛЕТЫ ЖАРЕНЫЕ ""МЕДАЛЬОН""",0,0,0,0
779,KARIŞIK SEBZE IZGARA,GRILLED MIXED VEGETABLES,GEMİSCHTE GEMÜSE GEGRİLLTE,АССОРТИ ИЗ ОВОЩЕЙ НА ГРИЛЕ,0,0,0,0
780,OSSOBUKO IZGARA,GRILLED OSSOBUCCO,OSSOBUCCO GEGRILLTE,ОСОБУККО  ГРИЛЬ,0,0,0,0
781,KARIŞIK IZGARA,MIXED GRİLL,GEMİSCHTE GRİLLTE,АССОРТИ НА ГРИЛЕ,0,0,0,0
782,MANTARLI MAKARNA,PASTA WITH MUSHROOMS,MAKKARONİ MİT CHAMPİGNON,МАКАРОНЫ С ГРИБАМИ,0,0,0,0
783,KREMALI MAKARNA,PASTA WITH CREAM,MAKKARONİ MIT SAHNE,МАКАРОНЫ СО СЛИВКАМИ,0,0,0,0
784,SOSLU MAKARNA,PASTA WITH SAUCE,MAKKORONİ MIT SOβE ,МАКАРОННОЕ РАГУ С ОВОЩАМИ,0,0,0,0
785,SEBZELİ MAKARNA SOTE,SAUTEED PASTA WITH VEGETABLES,SAUTIERTE MAKKARONİ MIT GEMÜSE,МАКАРОННОЕ РАГУ С ОВОЩАМИ,0,0,0,0
786,CANOLONİ BOLONEZLİ,CANNELONI WITH BOLGNAISE,CANOLONİ MİT BOLONOZE,"КАНАЛОНИ ""ПО БОЛОНЬЕЗСКИ""",0,0,0,0
787,PEYNİRLİ MAKARNA,PASTA WITH CHEESE,MAKKARONİ MİT KASE,MAКАРОНЫ С СЫРОМ,0,0,0,0
788,KARIŞIK MAKARNA,MIXED PASTA,GEMİSCHTE MAKKARONİ,МАКАРОНЫ С ОВОЩАМИ,0,0,0,0
789,DOMATESLİ MAKARNA,PASTA WITH TOMATOES,MAKKARONI MİT TOMATE,МАКАРОНЫ C ПОМИДОРОМ,0,0,0,0
790,ISPANAKLI MAKARNA,PASTA WITH SPINACH,MAKKARO MİT SPİNAT,МАКАРОНЫ СО ШПИНАТОМ,0,0,0,0
791,PİLİÇ YAHNİ,CHICKEN STEW,GEDUNSTETES HUHNCHEN,ЯХНИ ИЗ КУРИЦЫ,0,0,0,0
792,MANTARLI TAVUK,CHICKEN WITH MUSHROOMS,HUHNCHEN MIT CHAMPİGNON,КУРИЦА С ГРИБАМИ,0,0,0,0
793,TAVUK  DOLMASI,ROLLED CHICHEN ,ROLLEN HUHNCHEN ,ФАРШИРОВАННАЯ КУРИЦА,0,0,0,0
794,PİLİÇ GORDON BLUE,CHICKEN CORDON BLEU,HUHNCHEN GORDON BLUE,КУРИЦА ОТ ШЕФ ПОВАРА,0,0,0,0
795,DENİZ MAHSÜLLERİ SOTE,SAUTEED SEAFOOD,SAUTIERTE MEERFRUCHTE ,РАГУ ИЗ МОРЕПРОДУКТОВ,0,0,0,0
796,KALAMAR SOTE ,SAUTEED SQUID,CALAMARİS SAUTIERTE ,РАГУ ИЗ КАЛЬМАРОВ,0,0,0,0
797,BALIK PARİZYEN,FISH PARISIENNE,FİSCH PARİZİEN,РЫБА ПАРИЗЬЕН,0,0,0,0
798,BALIK SEBZE GRATEN,FISH & VEGETABLE GRATIN,FİSCH GEMÜSE GRATIN,"РЫБА С ОВОЩАМИ ""ГРАТИН""",0,0,0,0
799,BROKOLİ BALIK GRATEN,FISH & BROCCOLI GRATIN,BROKKOLI FİSCH GRATIN,"БРОККОЛИ РЫБА ""ГРАТИН""",0,0,0,0
800,SAFRAN SOSLU BALIK,FISH WITH SAFFRON SAUCE,FISCH MİT SAFRAN SOβE,РЫБА  С ШАФРАНОМ,0,0,0,0
801,DENİZ MAHSÜLLERİ KOKTEYL,SEAFOOD COCKTAİL ,MEERFRUCHTE COCKTAİL,КОКТЕЙЛЬ ИЗ МОРЕПРОДУКТОВ,0,0,0,0
802,BALIK BOĞAZİÇİ,FISH BOSPHORUS,FISCH BOSPHORUS,РЫБА БОСФОР,0,0,0,0
803,PATATES GRATEN,POTATO GRATIN,KARTOFFEL GRATEN,"КАРТОШКА ""ГРАТИН""",0,0,0,0
804,REZENELİ PATATES,POTATO WITH FENNEL,KARTOFFEL MİT FENNEL,КАРТОШКА С АНИСОМ,0,0,0,0
805,SOĞANLI PATATES,POTATO WITH ONION,KARTOFFEL MİT ZWİEBEL,КАРТОШКА C ЛУКОМ,0,0,0,0
806,SUCUKLU PATATES,POTATO WITH TURKISH SAUSAGE,KARTOFFEL MİT TURKISCHE WURST, КАРТОШКА С КОЛБАСОЙ,0,0,0,0
807,KREP PATATES,POTATO PANCAKE,CREPЕ  MIT  KARTOFFEL,БЛИНЧИКИ С КАРТОШКОЙ,0,0,0,0
808,HİNDİ HAŞLAMA,BOİLED TURKEY,GEKOCHTE TRUTHÄHN,ОТВАРНАЯ ИНДЕЙКА,0,0,0,0
809,DİYET FIRIN PATATES,DİET BAKED POTATO,DİET KARTOFFEL IM BACKOFEN ,ЗАПЕЧЁНЫЙ ДИЕТИЧЕСКИЙ КАРТОФЕЛЬ,0,0,0,0
810,DİYET BALIK BUĞULAMA 280 kcal (100gr),DİET STEAMED FISH 280 kcal (100gr),DİET GEDUNSTETES FISCH 280 kcal (100gr),ДИЕТИЧЕСКАЯ РЫБА НА ПАРУ  280 kcal (100gr),0,0,0,0
811,DİYET ISPANAK SOTE,DİET SAUTEED SPINACH,DİET SAUTIERTE SPINAT ,ДИЕТ.РАГУ ИЗ ШПИНАТА,0,0,0,0
812,TAZE FASULYE HAŞLAMA,BOILED GREEN BEANS ,GEKOCHTE GRÜNE BOHNEN,ОТВАРНОЙ ЗЕЛЕНЫЙ ФАСОЛЬ ,0,0,0,0
813,BRÜKSEL LAHANA HAŞLAMA,BOILED BRUSSEL SPROUTS,GEKOCHTE BRÜKSEL KOHL ,БРЮССЕЛЬСКАЯ КАПУСТА ,0,0,0,0
814,BALIK HAŞLAMA,BOILED FISH ,GEKOCHTE FISCH,ОТВАРНАЯ РЫБА,0,0,0,0
815,ŞEHRİYE ÇORBASI,VERMICELLI SOUP ,VERMICELLI SUPPE,СУП С ВЕРМИШЕЛЬЮ,0,0,0,0
816,HAVUÇ ÇORBASI,CARROT SOUP ,CARROTEN SUPPE,МОРКОВНЫЙ СУП,0,0,0,0
817,DİYET ÇORBA,DİET SOUP,DİET SUPPE,ДИЕТИЧЕСКИЙ СУП,0,0,0,0
818,ŞEFİN ÇORBASI,CHEF'S SOUP,CHİEF SUPPE,СУП ОТ ШЕФ-ПОВАРА,0,0,0,0
819,KREMALI TAVUK ÇORBASI,CREAMED CHICKEN SOUP,HUHNCHEN SUPPE MIT SAHNE,КУРИНЫЙ СУП СО СЛИВКАМИ,0,0,0,0
820,MISIRLI PİLAV,RICE WITH  SWEET CORN,REİS MIT MAISE,РИС С КУКУРУЗОЙ,0,0,0,0
821,SOSİSLİ PİLAV,RICE WITH SAUSAGE,REİS MİT WÜRSTCHEN,РИС С СОСИСКАМИ,0,0,0,0
822,KUSKUS PİLAV,COUSCOUS,COUSCOUS REİS,ПЛОВ С КУСКУСОМ,0,0,0,0
823,KÖRİLİ PİLAV,RICE WITH CURRY ,REİS MIT CURRY ,ПЛОВ С КАРРИ,0,0,0,0
824,MANTARLI PİLAV,RICE WITH MUSHROOM,REİS MİT CHAMPİGNON,ПЛОВ С ГРИБАМИ,0,0,0,0
825,DOMATESLİ PİLAV,RICE WITH TOMATO,REİS MİT TOMATE,ПЛОВ С ПОМИДОРАМИ,0,0,0,0
826,KARIŞIK SEBZE SOTE,SAUTEED MIXED VEGETABLES,SAUTİERTE GEMISCH GEMUSE,ОВОЩНОЙ РАГУ,0,0,0,0
827,JÜLYEN SEBZE SOTE ,SAUTEED JULIENNE VEGETABLES ,SAUTIERTE JULİENNE GEMUSE,ОВОЩНОЙ РАГУ ЖУЛЬЕН,0,0,0,0
828,KIRMIZI LAHANA SOTE,SAUTEED RED CABBAGE ,SAUTIERTE ROT KOHL ,РАГУ ИЗ КРАСНОКАЧАННОЙ КАПУСТЫ,0,0,0,0
829,DOMATES DOLMA GRATEN,STUFFED TOMATO GRATIN,GEFULTE TOMATO GRATIN ,ФАРШИРОВАННЫЕ ПОМИДОРЫ,0,0,0,0
830,TAZE FASULYE SOTE,SAUTEED GREEN BEANS ,SAUTIERTE GRÜNE BOHNEN,РАГУ ИЗ СТРУЧКОВОЙ ФАСОЛИ,0,0,0,0
831,SUCUKLU KURU FASULYE,BEANS WITH TURKISH SAUSAGE,BOHNEN MIT TURKISCHE WURST,ФАСОЛЬ С КОЛБАСОЙ,0,0,0,0
832,ETLİ BAMYA,OKRA WITH MEAT,OKRA MIT FLEİSCH,БАМЬЯ С МЯСОМ,0,0,0,0
833,BARBUN IZGARA,GRILLED RED MULLET,GEGRILLTE MEERBARBEN,БАРАБУЛЬКА НА ГРИЛЕ,0,0,0,0
834,KIYMALI KARNIBAHAR ,CAULIFLOWER WITH MINCED MEAT,BLUMENKOHL MIT HACKFLEISCH , ЦВЕТНАЯ КАПУСТА С ФАРШ. МЯСОМ,0,0,0,0
835,KIYMALI PİDE,FLAT BREAD WITH MINCED MEAT,FLADENBROT MIT HACKFLEISCH ,ЛЕПЕШКИ С ФАРШ. МЯСОМ,0,0,0,0
836,İTALYAN SEBZESİ,ITALIAN VEGETABLES,ITALİENER GEMUSE,ОВОЩИ ПО ИТАЛЬЯНСКИ,0,0,0,0
837,HAVUÇ TAZE FASULYE SOTE,SAUTEED CARROT&GREEN BEANS ,SAUTIERTE CARROTEN&GRÜNE BOHNEN,МОРКОВНОЕ РАГУ СО СТРУЧКОВОЙ ФАСОЛЬЮ,0,0,0,0
838,HAVUÇ PIRASA SOTE,SAUTEED CARROT&LEEK,SAUTIERTE CARROTEN&LAUCH,РАГУ ИЗ МОРКОВИ И ЛУКА-ПОРЕЯ,0,0,0,0
839,KIYMALI SEMİZOTU,SAUTEED PURSLANE WITH MINCED MEAT,SAUTIERTE PORTULAK MİT  HACKFLEISCH ,ПОРТУЛАК C ФАРШ.МЯСОМ,0,0,0,0
840,KABAK PATLICAN TAVA,FRIED COURGETTES & AUBERGINES,ZUCCHİNİ&AUBERGINEN GEBRATEN,ЖАРЕНЫЕ БАКЛАЖАНЫ И КАБАЧКИ,0,0,0,0
841,MACAR GULAŞ,HUNGARIAN GOULASH,UNGAR GULASCH, ГУЛЯШ ПО ВЕНГЕРСКИ,0,0,0,0
842,HAVUÇ SOTE,SAUTEED CARROT ,SAUTİERTE CARROTEN,МОРКОВНОЕ РАГУ,0,0,0,0
843,KABAK SANDAL GRATEN,COURGETTE GRATIN,ZUCCHİNİ RUDERBOOT GRATİN, ГРАТЕН ИЗ КАБАЧКОВ,0,0,0,0
844,HAVUÇ BEZELYE SOTE,SAUTEED PEA&CARROT ,SAUTİERTE ERBSEN&CARROTEN,РАГУ ИЗ МОРКОВИ И СВЕЖЕЙ ФАСОЛИ,0,0,0,0
845,DANA DİLİ HAŞLAMA,BOILED BEEF TONGUE,GEKOCHTE KALBS ZUNGEN ,ОТВАРНОЙ ГОВЯЖИЙ ЯЗЫК,0,0,0,0
846,DANA RAGU ,BEEF RAGU,KALBFLEISCH RAGU ,ГОВЯЖЕЕ РАГУ ,0,0,0,0
847,DANA ROSTO,ROAST BEEF,KALBFLEISCH ,ТЕЛЯТИНА РОСТО,0,0,0,0
848,BÖBREK SOTE,SAUTEED KIDNEYS,SAUTİERTE NIERE,РАГУ ИЗ ПОЧЕК,0,0,0,0
849,CİĞER TAVA,PAN FRIED LIVER,GARNELLA LEBER,ПЕЧЕНЬ ЖАРЕНАЯ,0,0,0,0
850,CİĞER SOTE,SAUTEED LIVER,SAUTIERTE LEBER,РАГУ ИЗ ПЕЧЕНИ,0,0,0,0
